1700327524283.52,-0.2843928337097168,-9.473223686218262,0.14709974825382233
1700327524299.4158,-0.24516624212265015,-9.492836952209473,0.127486452460289
1700327524315.3105,-0.26477953791618347,-9.512450218200684,0.14709974825382233
1700327524331.2063,-0.24516624212265015,-9.512450218200684,0.14709974825382233
1700327524347.102,-0.26477953791618347,-9.473223686218262,0.14709974825382233
1700327524362.9978,-0.26477953791618347,-9.45361042022705,0.10787314921617508
1700327524378.8926,-0.24516624212265015,-9.45361042022705,0.10787314921617508
1700327524394.7896,-0.26477953791618347,-9.473223686218262,0.127486452460289
1700327524410.6863,-0.24516624212265015,-9.492836952209473,0.16671304404735565
1700327524426.581,-0.24516624212265015,-9.512450218200684,0.18632633984088898
1700327524442.4749,-0.24516624212265015,-9.512450218200684,0.16671304404735565
1700327524458.3696,-0.26477953791618347,-9.473223686218262,0.127486452460289
1700327524474.2664,-0.26477953791618347,-9.45361042022705,0.127486452460289
1700327524490.1624,-0.24516624212265015,-9.473223686218262,0.127486452460289
1700327524506.0571,-0.26477953791618347,-9.473223686218262,0.127486452460289
1700327524521.953,-0.24516624212265015,-9.473223686218262,0.127486452460289
1700327524537.8477,-0.26477953791618347,-9.492836952209473,0.14709974825382233
1700327524553.7424,-0.2843928337097168,-9.512450218200684,0.16671304404735565
1700327524569.6372,-0.26477953791618347,-9.512450218200684,0.14709974825382233
1700327524585.531,-0.26477953791618347,-9.45361042022705,0.127486452460289
1700327524601.4248,-0.26477953791618347,-9.45361042022705,0.127486452460289
1700327524617.3198,-0.24516624212265015,-9.45361042022705,0.127486452460289
1700327524633.2146,-0.24516624212265015,-9.473223686218262,0.14709974825382233
1700327524649.1094,-0.26477953791618347,-9.45361042022705,0.127486452460289
1700327524665.0042,-0.26477953791618347,-9.473223686218262,0.127486452460289
1700327524680.897,-0.24516624212265015,-9.473223686218262,0.127486452460289
1700327524696.7908,-0.26477953791618347,-9.512450218200684,0.14709974825382233
1700327524712.6846,-0.26477953791618347,-9.492836952209473,0.16671304404735565
1700327524728.5774,-0.26477953791618347,-9.473223686218262,0.127486452460289
1700327524744.4702,-0.26477953791618347,-9.45361042022705,0.127486452460289
1700327524760.3652,-0.26477953791618347,-9.492836952209473,0.127486452460289
1700327524776.26,-0.24516624212265015,-9.473223686218262,0.14709974825382233
1700327524792.1519,-0.24516624212265015,-9.473223686218262,0.16671304404735565
1700327524808.0447,-0.26477953791618347,-9.492836952209473,0.127486452460289
1700327524823.9375,-0.24516624212265015,-9.492836952209473,0.14709974825382233
1700327524839.8303,-0.26477953791618347,-9.473223686218262,0.14709974825382233
1700327524855.7231,-0.26477953791618347,-9.45361042022705,0.14709974825382233
